2022/06/16 00:40:45,Thread-1,panchito,recibido,0
2022/06/16 00:40:47,Thread-1,panchito,recibido,0
2022/06/16 00:40:47,Thread-3,panchito,preparado,2
2022/06/16 00:40:49,Thread-2,panchito,recogido,0
2022/06/16 00:40:51,Thread-1,panchito,recibido,0
2022/06/16 00:40:53,Thread-5,panchito,entregado,7
2022/06/16 00:40:53,Thread-1,panchito,recibido,0
2022/06/16 00:40:53,Thread-6,panchito,preparado,2
2022/06/16 00:40:54,Thread-4,panchito,preparado,7
2022/06/16 00:40:55,Thread-2,panchito,recogido,0
2022/06/16 00:40:55,Thread-7,panchito,preparado,2
2022/06/16 00:40:57,Thread-1,Phascogale calura,recibido,0
2022/06/16 00:40:59,Thread-8,panchito,entregado,8
2022/06/16 00:40:59,Thread-2,panchito,recogido,0
2022/06/16 00:40:59,Thread-1,Castor canadensis,recibido,0
2022/06/16 00:41:01,Thread-9,Phascogale calura,preparado,4
2022/06/16 00:41:02,Thread-11,Castor canadensis,preparado,3
2022/06/16 00:41:03,Thread-10,panchito,entregado,16
2022/06/16 00:41:03,Thread-2,panchito,recogido,0
2022/06/16 00:41:03,Thread-1,Colaptes campestroides,recibido,0
2022/06/16 00:41:05,Thread-13,Colaptes campestroides,preparado,2
2022/06/16 00:41:07,Thread-1,Ictalurus furcatus,recibido,0
2022/06/16 00:41:07,Thread-12,panchito,entregado,14
2022/06/16 00:41:07,Thread-2,Phascogale calura,recogido,0
2022/06/16 00:41:09,Thread-1,Canis mesomelas,recibido,0
2022/06/16 00:41:09,Thread-14,Ictalurus furcatus,preparado,2
2022/06/16 00:41:10,Thread-15,Phascogale calura,entregado,13
2022/06/16 00:41:10,Thread-2,Castor canadensis,recogido,0
2022/06/16 00:41:13,Thread-16,Canis mesomelas,preparado,4
2022/06/16 00:41:13,Thread-1,Sarkidornis melanotos,recibido,0
2022/06/16 00:41:15,Thread-17,Castor canadensis,entregado,15
2022/06/16 00:41:15,Thread-2,Colaptes campestroides,recogido,0
2022/06/16 00:41:17,Thread-19,Colaptes campestroides,entregado,13
2022/06/16 00:41:17,Thread-2,Ictalurus furcatus,recogido,0
2022/06/16 00:41:18,Thread-1,Eudromia elegans,recibido,0
2022/06/16 00:41:20,Thread-18,Sarkidornis melanotos,preparado,6
2022/06/16 00:41:21,Thread-20,Ictalurus furcatus,entregado,13
2022/06/16 00:41:21,Thread-2,Canis mesomelas,recogido,0
2022/06/16 00:41:22,Thread-1,Tamiasciurus hudsonicus,recibido,0
2022/06/16 00:41:23,Thread-21,Eudromia elegans,preparado,5
2022/06/16 00:41:25,Thread-22,Canis mesomelas,entregado,15
2022/06/16 00:41:25,Thread-2,Sarkidornis melanotos,recogido,0
2022/06/16 00:41:26,Thread-1,Anser caerulescens,recibido,0
2022/06/16 00:41:27,Thread-23,Tamiasciurus hudsonicus,preparado,5
2022/06/16 00:41:28,Thread-1,Merops sp.,recibido,0
2022/06/16 00:41:29,Thread-24,Sarkidornis melanotos,entregado,15
2022/06/16 00:41:29,Thread-2,Eudromia elegans,recogido,0
2022/06/16 00:41:30,Thread-25,Anser caerulescens,preparado,4
2022/06/16 00:41:31,Thread-1,Dicrurus adsimilis,recibido,0
2022/06/16 00:41:32,Thread-26,Merops sp.,preparado,4
2022/06/16 00:41:33,Thread-1,Francolinus coqui,recibido,0
2022/06/16 00:41:33,Thread-27,Eudromia elegans,entregado,15
2022/06/16 00:41:33,Thread-2,Tamiasciurus hudsonicus,recogido,0
2022/06/16 00:41:35,Thread-28,Dicrurus adsimilis,preparado,4
2022/06/16 00:41:36,Thread-1,Cochlearius cochlearius,recibido,0
2022/06/16 00:41:36,Thread-30,Tamiasciurus hudsonicus,entregado,14
2022/06/16 00:41:36,Thread-2,Anser caerulescens,recogido,0
2022/06/16 00:41:38,Thread-1,Hymenolaimus malacorhynchus,recibido,0
2022/06/16 00:41:40,Thread-29,Francolinus coqui,preparado,7
2022/06/16 00:41:40,Thread-32,Anser caerulescens,entregado,14
2022/06/16 00:41:40,Thread-2,Merops sp.,recogido,0
2022/06/16 00:41:42,Thread-1,Equus burchelli,recibido,0
2022/06/16 00:41:44,Thread-31,Cochlearius cochlearius,preparado,8
2022/06/16 00:41:44,Thread-33,Hymenolaimus malacorhynchus,preparado,6
2022/06/16 00:41:44,Thread-35,Equus burchelli,preparado,2
2022/06/16 00:41:45,Thread-1,Gyps bengalensis,recibido,0
2022/06/16 00:41:45,Thread-34,Merops sp.,entregado,17
2022/06/16 00:41:45,Thread-2,Dicrurus adsimilis,recogido,0
2022/06/16 00:41:48,Thread-1,Gekko gecko,recibido,0
2022/06/16 00:41:50,Thread-36,Gyps bengalensis,preparado,5
2022/06/16 00:41:51,Thread-37,Dicrurus adsimilis,entregado,20
2022/06/16 00:41:51,Thread-2,Francolinus coqui,recogido,0
2022/06/16 00:41:52,Thread-1,Canis aureus,recibido,0
2022/06/16 00:41:53,Thread-38,Gekko gecko,preparado,5
2022/06/16 00:41:56,Thread-1,Naja sp.,recibido,0
2022/06/16 00:41:56,Thread-39,Francolinus coqui,entregado,23
2022/06/16 00:41:56,Thread-2,Cochlearius cochlearius,recogido,0
2022/06/16 00:41:57,Thread-40,Canis aureus,preparado,5
2022/06/16 00:41:59,Thread-1,Cebus albifrons,recibido,0
2022/06/16 00:42:01,Thread-1,Snycerus caffer,recibido,0
2022/06/16 00:42:01,Thread-42,Cochlearius cochlearius,entregado,25
2022/06/16 00:42:01,Thread-2,Hymenolaimus malacorhynchus,recogido,0
2022/06/16 00:42:02,Thread-41,Naja sp.,preparado,6
2022/06/16 00:42:04,Thread-1,Vulpes vulpes,recibido,0
2022/06/16 00:42:05,Thread-45,Hymenolaimus malacorhynchus,entregado,27
2022/06/16 00:42:05,Thread-2,Equus burchelli,recogido,0
2022/06/16 00:42:06,Thread-43,Cebus albifrons,preparado,7
2022/06/16 00:42:07,Thread-44,Snycerus caffer,preparado,6
2022/06/16 00:42:07,Thread-1,Paraxerus cepapi,recibido,0
2022/06/16 00:42:09,Thread-46,Vulpes vulpes,preparado,5
2022/06/16 00:42:09,Thread-47,Equus burchelli,entregado,27
2022/06/16 00:42:09,Thread-2,Gyps bengalensis,recogido,0
2022/06/16 00:42:11,Thread-1,Phalacrocorax niger,recibido,0
2022/06/16 00:42:12,Thread-48,Paraxerus cepapi,preparado,5
2022/06/16 00:42:13,Thread-49,Gyps bengalensis,entregado,28
2022/06/16 00:42:13,Thread-2,Gekko gecko,recogido,0
2022/06/16 00:42:15,Thread-1,Ramphastos tucanus,recibido,0
2022/06/16 00:42:16,Thread-50,Phalacrocorax niger,preparado,5
2022/06/16 00:42:17,Thread-1,Capreolus capreolus,recibido,0
2022/06/16 00:42:17,Thread-51,Gekko gecko,entregado,29
2022/06/16 00:42:17,Thread-2,Canis aureus,recogido,0
2022/06/16 00:42:20,Thread-1,Agama sp.,recibido,0
2022/06/16 00:42:21,Thread-52,Ramphastos tucanus,preparado,6
2022/06/16 00:42:22,Thread-54,Canis aureus,entregado,30
2022/06/16 00:42:22,Thread-2,Naja sp.,recogido,0
2022/06/16 00:42:23,Thread-1,Butorides striatus,recibido,0
2022/06/16 00:42:25,Thread-53,Capreolus capreolus,preparado,8
2022/06/16 00:42:25,Thread-56,Naja sp.,entregado,29
2022/06/16 00:42:25,Thread-2,Cebus albifrons,recogido,0
2022/06/16 00:42:26,Thread-55,Agama sp.,preparado,6
2022/06/16 00:42:26,Thread-1,Gymnorhina tibicen,recibido,0
2022/06/16 00:42:27,Thread-58,Cebus albifrons,entregado,28
2022/06/16 00:42:27,Thread-2,Snycerus caffer,recogido,0
2022/06/16 00:42:28,Thread-57,Butorides striatus,preparado,5
2022/06/16 00:42:29,Thread-59,Gymnorhina tibicen,preparado,3
2022/06/16 00:42:29,Thread-1,Papio cynocephalus,recibido,0
2022/06/16 00:42:30,Thread-60,Snycerus caffer,entregado,29
2022/06/16 00:42:30,Thread-2,Vulpes vulpes,recogido,0
2022/06/16 00:42:33,Thread-1,Sciurus niger,recibido,0
2022/06/16 00:42:33,Thread-62,Vulpes vulpes,entregado,29
2022/06/16 00:42:33,Thread-2,Paraxerus cepapi,recogido,0
2022/06/16 00:42:34,Thread-61,Papio cynocephalus,preparado,5
2022/06/16 00:42:35,Thread-1,Podargus strigoides,recibido,0
2022/06/16 00:42:35,Thread-64,Paraxerus cepapi,entregado,28
2022/06/16 00:42:35,Thread-2,Phalacrocorax niger,recogido,0
2022/06/16 00:42:39,Thread-1,Spizaetus coronatus,recibido,0
2022/06/16 00:42:39,Thread-66,Phalacrocorax niger,entregado,28
2022/06/16 00:42:39,Thread-2,Ramphastos tucanus,recogido,0
2022/06/16 00:42:40,Thread-63,Sciurus niger,preparado,7
2022/06/16 00:42:41,Thread-65,Podargus strigoides,preparado,6
2022/06/16 00:42:42,Thread-1,Corvus albicollis,recibido,0
2022/06/16 00:42:44,Thread-69,Corvus albicollis,preparado,2
2022/06/16 00:42:44,Thread-67,Spizaetus coronatus,preparado,5
2022/06/16 00:42:44,Thread-68,Ramphastos tucanus,entregado,29
2022/06/16 00:42:44,Thread-2,Capreolus capreolus,recogido,0
2022/06/16 00:42:46,Thread-1,Ammospermophilus nelsoni,recibido,0
2022/06/16 00:42:49,Thread-70,Capreolus capreolus,entregado,32
2022/06/16 00:42:49,Thread-2,Agama sp.,recogido,0
2022/06/16 00:42:50,Thread-1,Sula dactylatra,recibido,0
2022/06/16 00:42:51,Thread-71,Ammospermophilus nelsoni,preparado,5
2022/06/16 00:42:52,Thread-1,Junonia genoveua,recibido,0
2022/06/16 00:42:52,Thread-72,Agama sp.,entregado,32
2022/06/16 00:42:52,Thread-2,Butorides striatus,recogido,0
2022/06/16 00:42:54,Thread-73,Sula dactylatra,preparado,4
2022/06/16 00:42:56,Thread-1,Lamprotornis superbus,recibido,0
2022/06/16 00:42:57,Thread-74,Junonia genoveua,preparado,5
2022/06/16 00:42:58,Thread-75,Butorides striatus,entregado,35
2022/06/16 00:42:58,Thread-2,Gymnorhina tibicen,recogido,0
2022/06/16 00:43:00,Thread-1,Actophilornis africanus,recibido,0
2022/06/16 00:43:01,Thread-77,Gymnorhina tibicen,entregado,35
2022/06/16 00:43:01,Thread-2,Papio cynocephalus,recogido,0
2022/06/16 00:43:02,Thread-76,Lamprotornis superbus,preparado,6
2022/06/16 00:43:04,Thread-1,Columba palumbus,recibido,0
2022/06/16 00:43:05,Thread-79,Papio cynocephalus,entregado,36
2022/06/16 00:43:05,Thread-2,Sciurus niger,recogido,0
2022/06/16 00:43:06,Thread-1,Lemur fulvus,recibido,0
2022/06/16 00:43:07,Thread-78,Actophilornis africanus,preparado,7
2022/06/16 00:43:09,Thread-82,Lemur fulvus,preparado,3
2022/06/16 00:43:10,Thread-1,Anhinga rufa,recibido,0
2022/06/16 00:43:10,Thread-80,Columba palumbus,preparado,6
2022/06/16 00:43:11,Thread-81,Sciurus niger,entregado,38
2022/06/16 00:43:11,Thread-2,Podargus strigoides,recogido,0
2022/06/16 00:43:12,Thread-1,Balearica pavonina,recibido,0
2022/06/16 00:43:12,Thread-83,Anhinga rufa,preparado,2
2022/06/16 00:43:14,Thread-1,Otaria flavescens,recibido,0
2022/06/16 00:43:15,Thread-84,Podargus strigoides,entregado,40
2022/06/16 00:43:15,Thread-2,Spizaetus coronatus,recogido,0
2022/06/16 00:43:16,Thread-1,Columba palumbus,recibido,0
2022/06/16 00:43:16,Thread-85,Balearica pavonina,preparado,4
2022/06/16 00:43:19,Thread-86,Otaria flavescens,preparado,5
2022/06/16 00:43:20,Thread-1,Merops nubicus,recibido,0
2022/06/16 00:43:20,Thread-87,Spizaetus coronatus,entregado,41
2022/06/16 00:43:20,Thread-2,Corvus albicollis,recogido,0
2022/06/16 00:43:22,Thread-88,Columba palumbus,preparado,6
2022/06/16 00:43:22,Thread-90,Corvus albicollis,entregado,40
2022/06/16 00:43:22,Thread-2,Ammospermophilus nelsoni,recogido,0
2022/06/16 00:43:23,Thread-89,Merops nubicus,preparado,3
2022/06/16 00:43:24,Thread-1,Eurocephalus anguitimens,recibido,0
2022/06/16 00:43:25,Thread-91,Ammospermophilus nelsoni,entregado,39
2022/06/16 00:43:25,Thread-2,Sula dactylatra,recogido,0
2022/06/16 00:43:27,Thread-1,Acanthaster planci,recibido,0
2022/06/16 00:43:29,Thread-92,Eurocephalus anguitimens,preparado,5
2022/06/16 00:43:29,Thread-1,Callipepla gambelii,recibido,0
2022/06/16 00:43:30,Thread-93,Sula dactylatra,entregado,40
