2022/06/15 23:56:29,Thread-1,panchito,recibido,0
2022/06/15 23:56:32,Thread-1,panchito,recibido,0
2022/06/15 23:56:35,Thread-3,panchito,preparado,6
2022/06/15 23:56:36,Thread-1,panchito,recibido,0
2022/06/15 23:56:36,Thread-2,panchito,recogido,0
2022/06/15 23:56:38,Thread-1,panchito,recibido,0
2022/06/15 23:56:40,Thread-4,panchito,preparado,8
2022/06/15 23:56:40,Thread-1,Phascogale calura,recibido,0
2022/06/15 23:56:42,Thread-6,panchito,entregado,13
2022/06/15 23:56:42,Thread-2,panchito,recogido,0
2022/06/15 23:56:43,Thread-1,Castor canadensis,recibido,0
2022/06/15 23:56:44,Thread-5,panchito,preparado,8
2022/06/15 23:56:45,Thread-8,Phascogale calura,preparado,5
2022/06/15 23:56:45,Thread-1,Colaptes campestroides,recibido,0
2022/06/15 23:56:46,Thread-7,panchito,preparado,8
2022/06/15 23:56:48,Thread-9,panchito,entregado,16
2022/06/15 23:56:48,Thread-2,panchito,recogido,0
2022/06/15 23:56:49,Thread-1,Ictalurus furcatus,recibido,0
2022/06/15 23:56:49,Thread-10,Castor canadensis,preparado,6
2022/06/15 23:56:51,Thread-11,Colaptes campestroides,preparado,6
2022/06/15 23:56:53,Thread-12,panchito,entregado,17
2022/06/15 23:56:53,Thread-1,Canis mesomelas,recibido,0
2022/06/15 23:56:53,Thread-13,Ictalurus furcatus,preparado,4
2022/06/15 23:56:53,Thread-2,Phascogale calura,recogido,0
2022/06/15 23:56:55,Thread-1,Sarkidornis melanotos,recibido,0
2022/06/15 23:56:58,Thread-1,Eudromia elegans,recibido,0
2022/06/15 23:56:58,Thread-15,Phascogale calura,entregado,18
2022/06/15 23:56:58,Thread-2,panchito,recogido,0
2022/06/15 23:56:59,Thread-14,Canis mesomelas,preparado,6
2022/06/15 23:57:00,Thread-16,Sarkidornis melanotos,preparado,5
2022/06/15 23:57:00,Thread-1,Tamiasciurus hudsonicus,recibido,0
