2022/06/15 21:00:33,Thread-1,Phascogale calura,recibido,0
2022/06/15 21:00:41,Thread-3,Phascogale calura,preparado,8
2022/06/15 21:00:41,Thread-1,Castor canadensis,recibido,0
2022/06/15 21:00:45,Thread-2,Phascogale calura,recogido,0
2022/06/15 21:00:49,Thread-4,Castor canadensis,preparado,8
2022/06/15 21:00:51,Thread-1,Colaptes campestroides,recibido,0
2022/06/15 21:00:55,Thread-6,Colaptes campestroides,preparado,4
2022/06/15 21:00:56,Thread-1,Ictalurus furcatus,recibido,0
2022/06/15 21:00:56,Thread-5,Phascogale calura,entregado,23
2022/06/15 21:00:56,Thread-2,Castor canadensis,recogido,0
2022/06/15 21:01:02,Thread-7,Ictalurus furcatus,preparado,6
2022/06/15 21:01:04,Thread-1,Canis mesomelas,recibido,0
2022/06/15 21:01:05,Thread-8,Castor canadensis,entregado,24
2022/06/15 21:01:05,Thread-2,Colaptes campestroides,recogido,0
2022/06/15 21:01:11,Thread-10,Colaptes campestroides,entregado,20
2022/06/15 21:01:11,Thread-2,Ictalurus furcatus,recogido,0
2022/06/15 21:01:13,Thread-9,Canis mesomelas,preparado,9
2022/06/15 21:01:13,Thread-1,Sarkidornis melanotos,recibido,0
2022/06/15 21:01:20,Thread-11,Ictalurus furcatus,entregado,24
2022/06/15 21:01:20,Thread-2,Canis mesomelas,recogido,0
2022/06/15 21:01:21,Thread-1,Eudromia elegans,recibido,0
2022/06/15 21:01:21,Thread-12,Sarkidornis melanotos,preparado,8
2022/06/15 21:01:31,Thread-14,Eudromia elegans,preparado,10
2022/06/15 21:01:31,Thread-1,Tamiasciurus hudsonicus,recibido,0
2022/06/15 21:01:31,Thread-13,Canis mesomelas,entregado,27
2022/06/15 21:01:31,Thread-2,Sarkidornis melanotos,recogido,0
2022/06/15 21:01:37,Thread-1,Anser caerulescens,recibido,0
2022/06/15 21:01:38,Thread-16,Sarkidornis melanotos,entregado,25
2022/06/15 21:01:38,Thread-2,Eudromia elegans,recogido,0
2022/06/15 21:01:39,Thread-15,Tamiasciurus hudsonicus,preparado,8
2022/06/15 21:01:43,Thread-1,Merops sp.,recibido,0
2022/06/15 21:01:46,Thread-18,Eudromia elegans,entregado,25
2022/06/15 21:01:46,Thread-2,Tamiasciurus hudsonicus,recogido,0
2022/06/15 21:01:48,Thread-17,Anser caerulescens,preparado,11
2022/06/15 21:01:49,Thread-19,Merops sp.,preparado,6
2022/06/15 21:01:53,Thread-1,Dicrurus adsimilis,recibido,0
2022/06/15 21:01:57,Thread-20,Tamiasciurus hudsonicus,entregado,26
2022/06/15 21:01:57,Thread-2,Anser caerulescens,recogido,0
2022/06/15 21:02:00,Thread-1,Francolinus coqui,recibido,0
2022/06/15 21:02:01,Thread-21,Dicrurus adsimilis,preparado,8
2022/06/15 21:02:06,Thread-22,Anser caerulescens,entregado,29
2022/06/15 21:02:06,Thread-2,Merops sp.,recogido,0
2022/06/15 21:02:07,Thread-23,Francolinus coqui,preparado,7
2022/06/15 21:02:08,Thread-1,Cochlearius cochlearius,recibido,0
2022/06/15 21:02:12,Thread-24,Merops sp.,entregado,29
2022/06/15 21:02:12,Thread-2,Dicrurus adsimilis,recogido,0
2022/06/15 21:02:17,Thread-1,Hymenolaimus malacorhynchus,recibido,0
2022/06/15 21:02:19,Thread-25,Cochlearius cochlearius,preparado,11
2022/06/15 21:02:20,Thread-26,Dicrurus adsimilis,entregado,27
2022/06/15 21:02:20,Thread-2,Francolinus coqui,recogido,0
2022/06/15 21:02:25,Thread-1,Equus burchelli,recibido,0
2022/06/15 21:02:25,Thread-27,Hymenolaimus malacorhynchus,preparado,8
2022/06/15 21:02:29,Thread-28,Francolinus coqui,entregado,29
2022/06/15 21:02:29,Thread-2,Cochlearius cochlearius,recogido,0
2022/06/15 21:02:32,Thread-29,Equus burchelli,preparado,7
2022/06/15 21:02:34,Thread-1,Gyps bengalensis,recibido,0
2022/06/15 21:02:37,Thread-30,Cochlearius cochlearius,entregado,28
2022/06/15 21:02:37,Thread-2,Hymenolaimus malacorhynchus,recogido,0
2022/06/15 21:02:40,Thread-1,Gekko gecko,recibido,0
2022/06/15 21:02:42,Thread-31,Gyps bengalensis,preparado,8
2022/06/15 21:02:48,Thread-32,Hymenolaimus malacorhynchus,entregado,30
2022/06/15 21:02:48,Thread-2,Equus burchelli,recogido,0
2022/06/15 21:02:50,Thread-1,Canis aureus,recibido,0
2022/06/15 21:02:52,Thread-33,Gekko gecko,preparado,12
2022/06/15 21:02:57,Thread-34,Equus burchelli,entregado,31
2022/06/15 21:02:57,Thread-2,Gyps bengalensis,recogido,0
2022/06/15 21:03:00,Thread-1,Naja sp.,recibido,0
2022/06/15 21:03:01,Thread-36,Gyps bengalensis,entregado,26
2022/06/15 21:03:01,Thread-2,Gekko gecko,recogido,0
2022/06/15 21:03:01,Thread-35,Canis aureus,preparado,11
2022/06/15 21:03:06,Thread-37,Naja sp.,preparado,6
2022/06/15 21:03:08,Thread-1,Cebus albifrons,recibido,0
