2022/06/13 00:38:02,Thread-1,panchito,recibido,0
2022/06/13 00:38:02,Thread-1,panchito,recibido,0
2022/06/13 00:38:02,Thread-1,hamburguesa,recibido,0
2022/06/13 00:38:02,Thread-1,pizza,recibido,0
2022/06/13 00:38:02,Thread-1,fritas,recibido,0
2022/06/13 00:38:02,Thread-1,cazuela,recibido,0
2022/06/13 00:38:02,Thread-1,cordero a la pizza,recibido,0
2022/06/13 00:38:02,Thread-1,bauru,recibido,0
2022/06/13 00:38:02,Thread-1,gnoquis,recibido,0
2022/06/13 00:38:02,Thread-1,tallarines con tuco,recibido,0
2022/06/13 00:38:02,Thread-1,pan,recibido,0
2022/06/13 00:38:07,Thread-4,panchito,preparado,5
2022/06/13 00:38:07,Thread-6,pizza,preparado,5
2022/06/13 00:38:08,Thread-3,panchito,preparado,6
2022/06/13 00:38:09,Thread-8,cazuela,preparado,7
2022/06/13 00:38:09,Thread-5,hamburguesa,preparado,7
2022/06/13 00:38:09,Thread-11,gnoquis,preparado,7
2022/06/13 00:38:10,Thread-12,tallarines con tuco,preparado,8
2022/06/13 00:38:10,Thread-13,pan,preparado,8
2022/06/13 00:38:10,Thread-9,cordero a la pizza,preparado,8
2022/06/13 00:38:10,Thread-7,fritas,preparado,8
2022/06/13 00:38:11,Thread-10,bauru,preparado,9
2022/06/13 00:38:12,Thread-2,pizza,recogido,0
2022/06/13 00:38:21,Thread-14,pizza,entregado,19
2022/06/13 00:38:21,Thread-2,panchito,recogido,0
