2022/06/13 00:39:33,Thread-1,panchito,recibido,0
2022/06/13 00:39:37,Thread-3,panchito,preparado,4
2022/06/13 00:39:39,Thread-2,panchito,recogido,0
2022/06/13 00:39:43,Thread-1,panchito,recibido,0
2022/06/13 00:39:46,Thread-4,panchito,entregado,13
2022/06/13 00:39:51,Thread-1,hamburguesa,recibido,0
2022/06/13 00:39:53,Thread-5,panchito,preparado,10
2022/06/13 00:39:54,Thread-2,panchito,recogido,0
2022/06/13 00:39:59,Thread-1,pizza,recibido,0
2022/06/13 00:40:00,Thread-6,hamburguesa,preparado,9
2022/06/13 00:40:05,Thread-7,panchito,entregado,22
2022/06/13 00:40:05,Thread-1,fritas,recibido,0
2022/06/13 00:40:05,Thread-2,hamburguesa,recogido,0
2022/06/13 00:40:07,Thread-8,pizza,preparado,8
2022/06/13 00:40:11,Thread-1,cazuela,recibido,0
2022/06/13 00:40:11,Thread-10,hamburguesa,entregado,20
2022/06/13 00:40:11,Thread-2,pizza,recogido,0
2022/06/13 00:40:14,Thread-9,fritas,preparado,9
2022/06/13 00:40:17,Thread-11,cazuela,preparado,6
2022/06/13 00:40:19,Thread-1,cordero a la pizza,recibido,0
2022/06/13 00:40:21,Thread-12,pizza,entregado,22
2022/06/13 00:40:21,Thread-2,fritas,recogido,0
2022/06/13 00:40:25,Thread-13,cordero a la pizza,preparado,6
2022/06/13 00:40:27,Thread-1,bauru,recibido,0
2022/06/13 00:40:31,Thread-14,fritas,entregado,26
2022/06/13 00:40:31,Thread-2,cazuela,recogido,0
2022/06/13 00:40:32,Thread-1,gnoquis,recibido,0
2022/06/13 00:40:36,Thread-16,cazuela,entregado,25
2022/06/13 00:40:36,Thread-2,cordero a la pizza,recogido,0
2022/06/13 00:40:39,Thread-15,bauru,preparado,12
2022/06/13 00:40:39,Thread-17,gnoquis,preparado,7
2022/06/13 00:40:42,Thread-1,tallarines con tuco,recibido,0
2022/06/13 00:40:48,Thread-18,cordero a la pizza,entregado,29
2022/06/13 00:40:48,Thread-2,bauru,recogido,0
2022/06/13 00:40:51,Thread-1,pan,recibido,0
2022/06/13 00:40:51,Thread-19,tallarines con tuco,preparado,9
2022/06/13 00:40:54,Thread-20,bauru,entregado,27
2022/06/13 00:40:54,Thread-2,gnoquis,recogido,0
2022/06/13 00:40:58,Thread-21,pan,preparado,7
2022/06/13 00:41:02,Thread-22,gnoquis,entregado,30
2022/06/13 00:41:02,Thread-2,tallarines con tuco,recogido,0
2022/06/13 00:41:10,Thread-23,tallarines con tuco,entregado,28
2022/06/13 00:41:10,Thread-2,pan,recogido,0
2022/06/13 00:41:16,Thread-24,pan,entregado,25
2022/06/13 00:42:24,main,--Promedio entrega,24,0
2022/06/13 00:42:24,main,--Promedio preparacion,7,0
