2022/06/12 21:51:25,Thread-1,hamburguesa,recibido,0
2022/06/12 21:51:33,Thread-3,hamburguesa,preparado,8009
2022/06/12 21:51:34,Thread-1,pizza,recibido,0
2022/06/12 21:51:34,Thread-2,hamburguesa,recogido,0
2022/06/12 21:51:42,Thread-1,fritas,recibido,0
2022/06/12 21:51:43,Thread-4,pizza,preparado,9010
2022/06/12 21:51:45,Thread-5,hamburguesa,entregado,78685344
2022/06/12 21:51:45,Thread-2,pizza,recogido,0
2022/06/12 21:51:49,Thread-6,fritas,preparado,7017
2022/06/12 21:51:54,Thread-7,pizza,entregado,78694353
2022/06/12 21:51:54,Thread-2,fritas,recogido,0
